Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
TPTA.S22IC,2015.12,65124,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2016.12,68958,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2017.12,72103,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2018.12,69500,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2019.12,69077,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2020.12,52379,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2021.12,56166,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2022.12,61370,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2023.12,70104,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22IC,2024.12,51588,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1301 to 1600 cc,,,,
TPTA.S22ID,1970.12,13632,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1971.12,14138,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1972.12,16132,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1973.12,22047,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1974.12,22479,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1975.12,25737,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1976.12,22768,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1977.12,19235,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1978.12,21632,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1979.12,22123,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1980.12,24363,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1981.12,31719,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1982.12,29286,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1983.12,26116,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1984.12,35644,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1985.12,32326,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1986.12,30218,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1987.12,29160,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1988.12,28306,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1989.12,50000,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1990.12,64181,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1991.12,41601,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1992.12,36679,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1993.12,38701,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1994.12,47744,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1995.12,56035,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1996.12,67771,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1997.12,58379,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1998.12,59868,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,1999.12,76899,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2000.12,69834,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2001.12,76744,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2002.12,76268,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2003.12,82869,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2004.12,79879,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2005.12,84801,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2006.12,73247,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2007.12,69189,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2008.12,56035,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2009.12,41552,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2010.12,51223,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2011.12,46041,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2012.12,48981,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2013.12,55407,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2014.12,67347,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2015.12,73415,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2016.12,79465,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2017.12,85918,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2018.12,85191,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2019.12,85637,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2020.12,64972,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2021.12,73099,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2022.12,64573,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2023.12,64952,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22ID,2024.12,63479,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 1601 to 2000 cc,,,,
TPTA.S22IE,1970.12,1200,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1971.12,3566,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1972.12,3128,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1973.12,4126,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1974.12,5643,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1975.12,4940,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1976.12,3629,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1977.12,1665,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1978.12,1397,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1979.12,677,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1980.12,572,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1981.12,711,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1982.12,646,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1983.12,593,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1984.12,433,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1985.12,787,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1986.12,1290,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1987.12,1837,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1988.12,1257,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1989.12,1341,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1990.12,2605,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1991.12,2875,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1992.12,4215,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1993.12,5584,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1994.12,10287,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1995.12,13127,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1996.12,17974,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1997.12,18704,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1998.12,18092,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,1999.12,22524,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2000.12,20346,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2001.12,23527,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2002.12,30817,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2003.12,37071,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2004.12,42216,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2005.12,39624,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2006.12,35828,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2007.12,36807,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2008.12,30059,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2009.12,22376,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2010.12,30685,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2011.12,30485,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2012.12,29889,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2013.12,37098,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2014.12,44727,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2015.12,51055,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2016.12,53187,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2017.12,58515,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2018.12,47832,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2019.12,41570,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2020.12,38821,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2021.12,56725,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2022.12,47325,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2023.12,33607,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IE,2024.12,36011,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2001 to 2500 cc,,,,
TPTA.S22IF,1970.12,16720,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1971.12,12526,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1972.12,17436,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1973.12,20282,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1974.12,13656,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1975.12,5387,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1976.12,3086,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1977.12,6267,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1978.12,6202,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1979.12,7285,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1980.12,6598,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1981.12,5069,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1982.12,4741,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1983.12,4391,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1984.12,6039,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1985.12,8321,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1986.12,11108,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1987.12,17880,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1988.12,12827,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1989.12,16796,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1990.12,15786,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1991.12,11622,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1992.12,12969,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1993.12,15150,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1994.12,19404,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1995.12,24248,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1996.12,30222,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1997.12,29552,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1998.12,30840,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,1999.12,36684,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
TPTA.S22IF,2000.12,36800,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,New Cars&Station Wagons 2501 to 5000 cc,,,,
